fulfilment,saleschannel,shipservicelevel,category,size,qty,amount,shipcity,shipstate,b2b,Purchased_day,Purchased_month,rejected,Price_Pred
Merchant,Amazon.in,Standard,Set,M,1,666.0,HYDERABAD,TELANGANA,False,18,4,not rejected,354.9
Merchant,Amazon.in,Standard,kurta,S,1,442.0,New delhi,DELHI,False,18,4,not rejected,739.6766666666667
Merchant,Amazon.in,Standard,kurta,XXL,0,280.95,Bengaluru,KARNATAKA,False,18,4,rejected,454.0787142857143
Merchant,Amazon.in,Standard,Set,M,0,596.19,MALDA,WEST BENGAL,False,18,4,rejected,709.19
Merchant,Amazon.in,Standard,kurta,L,1,458.0,THIRUVARUR,TAMIL NADU,False,18,4,not rejected,506.97
Merchant,Amazon.in,Standard,Set,M,1,654.0,Udaipur,RAJASTHAN,False,18,4,not rejected,764.06
Merchant,Amazon.in,Standard,Set,3XL,1,662.0,NEW DELHI,DELHI,False,18,4,not rejected,402.181
Amazon,Amazon.in,Expedited,Set,XS,0,665.1355519636998,GOPALGANJ,BIHAR,False,18,4,rejected,406.55
Merchant,Amazon.in,Standard,kurta,M,1,329.0,Hyderabad,TELANGANA,False,18,4,not rejected,386.75
Merchant,Amazon.in,Standard,kurta,XXL,1,353.0,CHERTHALA,KERALA,False,18,4,rejected,789.86
Merchant,Amazon.in,Standard,Set,M,1,995.0,MADHUBANI,BIHAR,False,18,4,not rejected,736.81
Amazon,Amazon.in,Expedited,Set,XL,1,824.0,HARIDWAR,UTTARAKHAND,False,18,4,rejected,486.18
Amazon,Amazon.in,Expedited,kurta,M,0,665.1355519636998,Hailakandi,ASSAM,False,18,4,rejected,720.64
Merchant,Amazon.in,Standard,Set,XL,1,696.0,GURUGRAM,HARYANA,False,18,4,not rejected,750.275
Amazon,Amazon.in,Expedited,Set,M,1,995.0,MADHUBANI,BIHAR,False,18,4,rejected,459.88119047619045
Amazon,Amazon.in,Expedited,kurta,M,0,665.1355519636998,THIRUVANANTHAPURAM,KERALA,False,18,4,rejected,728.43
Merchant,Amazon.in,Standard,Western Dress,S,1,665.1355519636998,YELLAPUR,KARNATAKA,False,18,4,rejected,665.0
Amazon,Amazon.in,Expedited,Set,M,1,788.0,MUMBAI,MAHARASHTRA,False,18,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,L,1,696.0,PIMPRI CHINCHWAD,MAHARASHTRA,False,18,4,not rejected,385.85
Merchant,Amazon.in,Standard,kurta,XL,1,458.0,PALWAL,HARYANA,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,Western Dress,M,1,721.0,Hyderabad,TELANGANA,False,18,4,not rejected,424.51
Merchant,Amazon.in,Standard,Western Dress,M,1,744.0,JAMSHEDPUR,JHARKHAND,False,18,4,not rejected,432.7158333333333
Merchant,Amazon.in,Standard,Western Dress,XL,1,721.0,YELESWARAM,ANDHRA PRADESH,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,S,1,368.0,Silliguri,WEST BENGAL,False,18,4,not rejected,779.33
Merchant,Amazon.in,Standard,Western Dress,M,0,708.57,JAMSHEDPUR,JHARKHAND,False,18,4,rejected,498.14
Amazon,Amazon.in,Expedited,kurta,XS,1,599.0,TIRUPATI,ANDHRA PRADESH,False,18,4,rejected,672.19
Merchant,Amazon.in,Standard,Set,S,1,725.0,KALYAN,MAHARASHTRA,False,18,4,not rejected,535.44
Amazon,Amazon.in,Expedited,kurta,XXL,1,533.0,TIRUPATI,ANDHRA PRADESH,False,18,4,rejected,565.82
Merchant,Amazon.in,Standard,Western Dress,L,1,725.0,Thrissur,KERALA,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,Western Dress,XL,1,744.0,SECUNDERABAD,TELANGANA,False,18,4,not rejected,405.99
Amazon,Amazon.in,Expedited,Set,M,1,995.0,MADHUBANI,BIHAR,False,18,4,rejected,583.13
Merchant,Amazon.in,Standard,kurta,M,0,634.29,LUCKNOW,UTTAR PRADESH,False,18,4,rejected,533.21
Merchant,Amazon.in,Standard,Set,3XL,1,631.0,Jalandhar,PUNJAB,False,18,4,not rejected,438.7666666666667
Merchant,Amazon.in,Standard,Set,M,1,759.0,GHAZIABAD,UTTAR PRADESH,False,18,4,rejected,823.2
Merchant,Amazon.in,Standard,Set,XXL,1,660.0,PUNE,MAHARASHTRA,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,M,0,662.86,ALUR,KARNATAKA,False,18,4,rejected,665.0
Merchant,Amazon.in,Standard,Set,XXL,1,665.1355519636998,BENGALURU,KARNATAKA,False,18,4,rejected,665.0
Merchant,Amazon.in,Standard,Set,3XL,1,751.0,Methermia,TRIPURA,False,18,4,not rejected,598.7183333333334
Merchant,Amazon.in,Standard,kurta,3XL,0,380.0,Ulhasnagar 4,MAHARASHTRA,False,18,4,rejected,735.87
Merchant,Amazon.in,Standard,Set,M,0,722.86,GHAZIABAD,UTTAR PRADESH,False,18,4,rejected,761.82
Merchant,Amazon.in,Standard,Set,3XL,1,563.0,MADURAI,TAMIL NADU,False,18,4,not rejected,784.34
Merchant,Amazon.in,Standard,Set,XL,1,666.0,Purbo Medinepur,WEST BENGAL,False,18,4,not rejected,534.9575
Merchant,Amazon.in,Standard,kurta,L,1,399.0,SURAT,Gujarat,False,18,4,not rejected,791.705
Merchant,Amazon.in,Standard,Set,M,0,662.86,HASSAN,KARNATAKA,False,18,4,rejected,688.42
Merchant,Amazon.in,Standard,Set,M,0,662.86,HASSAN,KARNATAKA,False,18,4,rejected,738.7334090909092
Merchant,Amazon.in,Standard,kurta,S,0,380.0,THURAIYUR,TAMIL NADU,False,18,4,rejected,433.97866666666664
Merchant,Amazon.in,Standard,Set,XL,1,631.0,JABALPUR,MADHYA PRADESH,False,18,4,not rejected,623.9241666666667
Merchant,Amazon.in,Standard,kurta,L,0,284.76,MUMBAI,MAHARASHTRA,False,18,4,rejected,451.74333333333334
Amazon,Amazon.in,Expedited,Set,XL,1,1115.0,HYDERABAD,TELANGANA,False,18,4,rejected,493.49
Merchant,Amazon.in,Standard,Blouse,Free,1,419.0,TALCHER,ODISHA,False,18,4,not rejected,460.97
Merchant,Amazon.in,Standard,kurta,XXL,1,459.0,MAPUSA,GOA,False,18,4,not rejected,722.745
Merchant,Amazon.in,Standard,Set,L,1,888.0,JAMNAGAR,Gujarat,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XL,1,495.0,HYDERABAD,TELANGANA,False,18,4,not rejected,449.73416666666674
Merchant,Amazon.in,Standard,Set,L,1,788.0,JAMNAGAR,Gujarat,False,18,4,not rejected,729.08
Merchant,Amazon.in,Standard,kurta,L,1,671.0,MUMBAI,MAHARASHTRA,False,18,4,not rejected,543.1766666666666
Merchant,Amazon.in,Standard,kurta,M,1,399.0,KOLKATA,WEST BENGAL,False,18,4,not rejected,421.59
Merchant,Amazon.in,Standard,kurta,3XL,1,471.0,SURAT,Gujarat,False,18,4,not rejected,823.2595
Amazon,Amazon.in,Expedited,Set,XXL,0,665.1355519636998,VAPI,Gujarat,False,18,4,rejected,604.68
Amazon,Amazon.in,Expedited,Set,XL,1,1099.0,DINANAGAR,PUNJAB,False,18,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,XXL,1,376.0,NEW DELHI,DELHI,False,18,4,not rejected,665.0
Amazon,Amazon.in,Expedited,Top,L,1,540.0,BENGALURU,KARNATAKA,False,18,4,rejected,661.7633333333334
Merchant,Amazon.in,Standard,kurta,S,1,458.0,SANGLI MIRAJ KUPWAD,MAHARASHTRA,False,18,4,not rejected,483.94
Amazon,Amazon.in,Expedited,kurta,S,0,665.1355519636998,PALAKKAD,KERALA,False,18,4,rejected,442.665
Merchant,Amazon.in,Standard,kurta,XL,1,665.1355519636998,Kolkata,WEST BENGAL,False,18,4,not rejected,712.21
Merchant,Amazon.in,Standard,kurta,S,1,568.0,Bengaluru,KARNATAKA,False,18,4,not rejected,465.9001666666666
Merchant,Amazon.in,Standard,Set,XL,1,586.0,NEW DELHI,DELHI,False,18,4,not rejected,712.8
Merchant,Amazon.in,Standard,Western Dress,L,1,744.0,RAMPUR,UTTAR PRADESH,False,18,4,not rejected,747.1363571428572
Merchant,Amazon.in,Standard,Western Dress,XL,1,625.0,BENGALURU,KARNATAKA,False,18,4,not rejected,872.8875
Merchant,Amazon.in,Standard,Set,L,1,1115.0,KOLKATA,WEST BENGAL,False,18,4,not rejected,429.1957142857142
Merchant,Amazon.in,Standard,Western Dress,L,1,725.0,KIRIBURU,JHARKHAND,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,3XL,1,654.0,KANPUR,UTTAR PRADESH,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,Ethnic Dress,L,1,899.0,CHENNAI,TAMIL NADU,False,18,4,not rejected,451.34
Merchant,Amazon.in,Standard,Set,XS,1,582.0,KOLKATA,WEST BENGAL,False,18,4,not rejected,812.93
Merchant,Amazon.in,Standard,kurta,M,0,280.95,MORANHAT,ASSAM,False,18,4,rejected,765.67
Merchant,Amazon.in,Standard,Set,XS,1,631.0,NEW TOWN,WEST BENGAL,False,18,4,not rejected,536.76
Amazon,Amazon.in,Expedited,Top,M,0,665.1355519636998,FARIDABAD,HARYANA,False,18,4,rejected,562.9551666666667
Merchant,Amazon.in,Standard,kurta,XXL,1,484.0,HYDERABAD,TELANGANA,False,18,4,not rejected,856.4583333333335
Merchant,Amazon.in,Standard,Western Dress,M,1,721.0,MUMBAI,MAHARASHTRA,False,18,4,not rejected,513.3525
Merchant,Amazon.in,Standard,Top,XL,1,493.0,Panchkula,HARYANA,False,18,4,not rejected,460.0816666666667
Amazon,Amazon.in,Expedited,kurta,3XL,0,665.1355519636998,CHENNAI,TAMIL NADU,False,18,4,rejected,665.0
Amazon,Amazon.in,Expedited,kurta,3XL,0,665.1355519636998,Kovalam,KERALA,False,18,4,rejected,450.22
Merchant,Amazon.in,Standard,Set,M,1,654.0,HYDERABAD,TELANGANA,False,18,4,not rejected,823.84
Merchant,Amazon.in,Standard,kurta,XL,1,487.0,MUKERIAN,PUNJAB,False,18,4,not rejected,835.5933333333335
Merchant,Amazon.in,Standard,Western Dress,S,1,744.0,MADIKONDA,TELANGANA,False,18,4,not rejected,716.63
Merchant,Amazon.in,Standard,Set,XL,1,696.0,Thalassery,KERALA,False,18,4,not rejected,752.97
Merchant,Amazon.in,Standard,Set,XS,1,597.0,NEW DELHI,DELHI,False,18,4,not rejected,870.5145
Amazon,Amazon.in,Expedited,kurta,XS,1,487.0,Suntikoppa,KARNATAKA,False,18,4,rejected,665.79
Amazon,Amazon.in,Expedited,kurta,XL,0,665.1355519636998,BHIWANDI,MAHARASHTRA,False,18,4,rejected,500.27
Merchant,Amazon.in,Standard,Top,XL,1,690.0,THIRUVANANTHAPURAM,KERALA,False,18,4,not rejected,786.1766666666666
Merchant,Amazon.in,Standard,Set,M,1,999.0,PATNA,BIHAR,False,18,4,not rejected,470.64916666666664
Merchant,Amazon.in,Standard,Set,S,1,499.0,MUMBAI,MAHARASHTRA,False,18,4,not rejected,459.48333333333335
Merchant,Amazon.in,Standard,kurta,M,1,475.0,delhi,DELHI,False,18,4,not rejected,868.45
Amazon,Amazon.in,Expedited,kurta,XS,1,399.0,Thane,MAHARASHTRA,False,18,4,rejected,793.0251666666667
Merchant,Amazon.in,Standard,Set,S,1,654.0,new delhi,DELHI,False,18,4,not rejected,634.505
Merchant,Amazon.in,Standard,Set,XS,1,684.0,NALAGARH,HIMACHAL PRADESH,False,18,4,not rejected,804.9802857142857
Amazon,Amazon.in,Expedited,kurta,L,0,665.1355519636998,BENGALURU,KARNATAKA,False,18,4,rejected,665.0
Merchant,Amazon.in,Standard,Set,S,1,665.1355519636998,BENGALURU,KARNATAKA,False,18,4,not rejected,765.07
Amazon,Amazon.in,Expedited,Set,M,0,665.1355519636998,Mysuru,KARNATAKA,False,18,4,rejected,513.5366666666666
Merchant,Amazon.in,Standard,Set,S,0,605.71,THIRUVANANTHAPURAM,KERALA,False,18,4,rejected,665.0
Merchant,Amazon.in,Standard,Set,M,1,654.0,NEW DELHI,DELHI,False,18,4,not rejected,440.34
Merchant,Amazon.in,Standard,kurta,XL,1,495.0,UDUPI,KARNATAKA,False,18,4,not rejected,769.99
Merchant,Amazon.in,Standard,Set,M,1,1126.0,GREATER NOIDA,UTTAR PRADESH,False,18,4,not rejected,425.85
Merchant,Amazon.in,Standard,Set,M,1,1126.0,JAYGAON,WEST BENGAL,False,18,4,rejected,445.66200000000003
Merchant,Amazon.in,Standard,kurta,M,1,568.0,BHUBANESWAR,ODISHA,False,18,4,not rejected,550.0733333333334
Merchant,Amazon.in,Standard,kurta,L,1,442.0,Madurai,TAMIL NADU,False,18,4,not rejected,768.77
Amazon,Amazon.in,Expedited,Set,S,0,665.1355519636998,CHINCHOLI MIDC,MAHARASHTRA,False,18,4,rejected,491.63333333333327
Merchant,Amazon.in,Standard,Top,L,1,355.0,BENGALURU,KARNATAKA,False,18,4,not rejected,463.6616666666667
Merchant,Amazon.in,Standard,Set,3XL,1,612.0,Virar west,MAHARASHTRA,False,18,4,not rejected,589.26
Merchant,Amazon.in,Standard,Western Dress,M,1,744.0,KAYAMKULAM,KERALA,False,18,4,not rejected,456.43
Amazon,Amazon.in,Expedited,Set,L,0,665.1355519636998,"Navi Mumbai,THANE",MAHARASHTRA,False,18,4,rejected,790.6466666666665
Amazon,Amazon.in,Expedited,Western Dress,3XL,0,665.1355519636998,GURGAON,HARYANA,False,18,4,rejected,721.06
Merchant,Amazon.in,Standard,kurta,XL,1,353.0,NASHIK,MAHARASHTRA,False,18,4,not rejected,832.17
Merchant,Amazon.in,Standard,Set,XS,1,597.0,SOLAPUR,MAHARASHTRA,False,18,4,not rejected,778.705
Merchant,Amazon.in,Standard,Western Dress,L,1,699.0,PUDUPATTINAM,TAMIL NADU,False,18,4,not rejected,717.985
Merchant,Amazon.in,Standard,Top,M,1,599.0,Kahnuwan (Gurdaspur),PUNJAB,False,18,4,not rejected,752.04
Merchant,Amazon.in,Standard,Set,L,1,597.0,Delhi,DELHI,False,18,4,not rejected,669.91
Merchant,Amazon.in,Standard,Set,S,1,665.1355519636998,THANE,MAHARASHTRA,False,18,4,not rejected,755.4992857142857
Merchant,Amazon.in,Standard,kurta,XL,1,399.0,BIJPUR,UTTAR PRADESH,False,18,4,not rejected,435.97
Merchant,Amazon.in,Standard,kurta,M,1,449.0,KHARAGPUR,WEST BENGAL,False,18,4,not rejected,792.8494523809525
Merchant,Amazon.in,Standard,Set,XXL,1,597.0,HYDERABAD,TELANGANA,False,18,4,rejected,518.2333333333333
Merchant,Amazon.in,Standard,kurta,L,1,362.0,MARGAO,GOA,False,18,4,not rejected,454.47
Merchant,Amazon.in,Standard,kurta,L,1,487.0,VAPI,Gujarat,False,18,4,not rejected,537.0533333333334
Merchant,Amazon.in,Standard,kurta,3XL,0,665.1355519636998,BARDHAMAN,WEST BENGAL,False,18,4,rejected,713.23
Merchant,Amazon.in,Standard,kurta,XXL,1,376.0,THODUPUZHA,KERALA,False,18,4,rejected,598.14
Merchant,Amazon.in,Standard,Blouse,Free,1,419.0,LUCKNOW,UTTAR PRADESH,False,18,4,not rejected,855.91
Merchant,Amazon.in,Standard,Set,M,1,759.0,BENGALURU,KARNATAKA,False,18,4,not rejected,710.38
Merchant,Amazon.in,Standard,Set,XXL,1,665.1355519636998,MEERUT,UTTAR PRADESH,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XL,1,568.0,"Sabang, paschim Medinipur",WEST BENGAL,False,18,4,not rejected,455.49
Merchant,Amazon.in,Standard,Set,M,1,968.0,ARARIA,BIHAR,False,18,4,rejected,400.98
Merchant,Amazon.in,Standard,kurta,3XL,1,362.0,MUMBAI,MAHARASHTRA,False,18,4,not rejected,519.73
Amazon,Amazon.in,Expedited,Western Dress,XL,0,665.1355519636998,ERATTUPETTA,KERALA,False,18,4,rejected,921.41
Merchant,Amazon.in,Standard,Top,3XL,1,399.0,HYDERABAD,TELANGANA,False,18,4,not rejected,519.4
Amazon,Amazon.in,Expedited,kurta,M,1,399.0,SURI,WEST BENGAL,False,18,4,rejected,482.37
Merchant,Amazon.in,Standard,Set,XXL,1,680.0,KOLKATA,WEST BENGAL,False,18,4,not rejected,737.38
Merchant,Amazon.in,Standard,kurta,3XL,1,475.0,HYDERABAD,TELANGANA,False,18,4,not rejected,575.5986666666666
Merchant,Amazon.in,Standard,kurta,XXL,1,316.0,Kolhapur,MAHARASHTRA,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,M,1,487.0,KOTTAYAM,KERALA,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,M,0,662.86,HASSAN,KARNATAKA,False,18,4,rejected,639.01
Merchant,Amazon.in,Standard,kurta,XXL,1,517.0,GURUGRAM,HARYANA,False,18,4,not rejected,576.25
Merchant,Amazon.in,Standard,Western Dress,S,1,566.0,BENGALURU,KARNATAKA,False,18,4,not rejected,841.05
Merchant,Amazon.in,Standard,kurta,XXL,1,487.0,INDORE,MADHYA PRADESH,False,18,4,rejected,693.49
Merchant,Amazon.in,Standard,Set,S,1,888.0,BENGALURU,KARNATAKA,False,18,4,not rejected,478.5896666666667
Merchant,Amazon.in,Standard,kurta,M,1,487.0,NASHIK,MAHARASHTRA,False,18,4,not rejected,666.54
Merchant,Amazon.in,Standard,kurta,L,1,517.0,BENGALURU,KARNATAKA,False,18,4,not rejected,738.69
Merchant,Amazon.in,Standard,Set,M,0,662.86,HASSAN,KARNATAKA,False,18,4,rejected,504.46
Merchant,Amazon.in,Standard,Blouse,XXL,1,460.0,MUMBAI,MAHARASHTRA,False,18,4,not rejected,647.84
Merchant,Amazon.in,Standard,Top,L,1,574.0,NAVI MUMBAI,MAHARASHTRA,False,18,4,not rejected,459.315
Amazon,Amazon.in,Expedited,Set,M,1,696.0,HASSAN,KARNATAKA,False,18,4,rejected,853.79
Merchant,Amazon.in,Standard,Western Dress,3XL,1,588.0,MUMBAI,MAHARASHTRA,False,18,4,not rejected,471.43
Merchant,Amazon.in,Standard,Set,L,1,680.0,DINDORI,MADHYA PRADESH,False,18,4,not rejected,681.235
Merchant,Amazon.in,Standard,Top,XXL,1,399.0,ERNAKULAM,KERALA,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,L,1,680.0,MYSURU,KARNATAKA,False,18,4,not rejected,460.75
Amazon,Amazon.in,Expedited,kurta,XL,0,665.1355519636998,NEW DELHI,DELHI,False,18,4,rejected,779.9
Merchant,Amazon.in,Standard,kurta,XS,1,311.0,NAVI MUMBAI,MAHARASHTRA,False,18,4,not rejected,533.9466666666667
Merchant,Amazon.in,Standard,Set,3XL,1,599.0,Sonipat,HARYANA,False,18,4,not rejected,815.905
Merchant,Amazon.in,Standard,Western Dress,S,1,744.0,SOLAPUR,MAHARASHTRA,False,18,4,not rejected,696.1
Merchant,Amazon.in,Standard,Top,XL,1,493.0,MUMBAI,MAHARASHTRA,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,Top,M,1,574.0,BARHANI BAZAR,UTTAR PRADESH,False,18,4,not rejected,436.79
Amazon,Amazon.in,Expedited,Set,L,0,665.1355519636998,AJMER,RAJASTHAN,False,18,4,rejected,678.7560000000001
Merchant,Amazon.in,Standard,Set,M,1,597.0,Nagaon,ASSAM,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,M,1,560.0,MUMBAI,MAHARASHTRA,False,18,4,not rejected,438.16
Merchant,Amazon.in,Standard,kurta,M,1,499.0,BENGALURU,KARNATAKA,False,18,4,not rejected,436.94
Merchant,Amazon.in,Standard,Ethnic Dress,XL,0,665.1355519636998,WARANGAL,TELANGANA,False,18,4,rejected,730.5110000000001
Merchant,Amazon.in,Standard,Top,XL,1,540.0,MANGALURU,KARNATAKA,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,Top,S,1,487.0,HATHRAS,UTTAR PRADESH,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XXL,1,376.0,JAMNAGAR,Gujarat,False,18,4,not rejected,745.01
Merchant,Amazon.in,Standard,Ethnic Dress,XL,1,388.0,FARIDABAD,HARYANA,False,18,4,not rejected,715.04
Merchant,Amazon.in,Standard,kurta,M,1,568.0,GREATER NOIDA,UTTAR PRADESH,False,18,4,not rejected,504.87233333333336
Merchant,Amazon.in,Standard,kurta,L,1,399.0,Abhayapuri,ASSAM,False,18,4,not rejected,695.36
Amazon,Amazon.in,Expedited,Western Dress,XXL,0,665.1355519636998,HOSUR,TAMIL NADU,True,18,4,rejected,480.95
Merchant,Amazon.in,Standard,Set,L,1,597.0,NEW DELHI,DELHI,False,18,4,not rejected,642.7366666666667
Merchant,Amazon.in,Standard,kurta,XXL,1,442.0,BENGALURU,KARNATAKA,False,18,4,not rejected,746.89
Merchant,Amazon.in,Standard,Set,L,0,665.1355519636998,NEW DELHI,DELHI,False,18,4,rejected,438.434
Merchant,Amazon.in,Standard,kurta,L,1,665.1355519636998,NEW DELHI,DELHI,False,18,4,not rejected,744.64
Merchant,Amazon.in,Standard,Set,M,1,495.0,SILIGURI,WEST BENGAL,False,18,4,not rejected,731.5659523809524
Merchant,Amazon.in,Standard,kurta,3XL,1,399.0,South 24 Parganas,WEST BENGAL,False,18,4,not rejected,786.505
Merchant,Amazon.in,Standard,Set,XXL,1,631.0,LAKHIMPUR,UTTAR PRADESH,False,18,4,not rejected,748.805
Amazon,Amazon.in,Expedited,kurta,S,1,399.0,KURNOOL,ANDHRA PRADESH,False,18,4,rejected,926.9390000000001
Merchant,Amazon.in,Standard,kurta,XL,1,376.0,HYDERABAD,TELANGANA,False,18,4,rejected,967.97
Amazon,Amazon.in,Expedited,Set,XXL,0,665.1355519636998,Chennai,TAMIL NADU,False,18,4,rejected,744.69
Amazon,Amazon.in,Expedited,Top,L,1,432.0,KOTTAKUPPAM,TAMIL NADU,False,18,4,rejected,507.79
Merchant,Amazon.in,Standard,kurta,XL,0,665.1355519636998,Jodhpur,RAJASTHAN,False,18,4,rejected,479.63
Merchant,Amazon.in,Standard,kurta,XXL,1,368.0,NEW DELHI,DELHI,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XXL,1,459.0,THANE,MAHARASHTRA,False,18,4,rejected,469.6266666666667
Amazon,Amazon.in,Expedited,Set,M,0,665.1355519636998,ALWAR,RAJASTHAN,False,18,4,rejected,773.6429285714288
Merchant,Amazon.in,Standard,kurta,3XL,1,471.0,BENGALURU,KARNATAKA,False,18,4,not rejected,502.795
Merchant,Amazon.in,Standard,kurta,3XL,1,471.0,JAMSHEDPUR,JHARKHAND,False,18,4,not rejected,420.204880952381
Merchant,Amazon.in,Standard,Set,S,1,654.0,BANGALORE,KARNATAKA,False,18,4,rejected,795.36
Merchant,Amazon.in,Standard,kurta,S,1,487.0,RAIPUR,CHHATTISGARH,False,18,4,not rejected,643.33
Amazon,Amazon.in,Expedited,Set,XXL,0,665.1355519636998,NEW DELHI,DELHI,False,18,4,rejected,661.275
Merchant,Amazon.in,Standard,Set,M,0,722.86,AHMEDABAD,Gujarat,False,18,4,rejected,450.9
Merchant,Amazon.in,Standard,kurta,L,0,420.95,Pune,MAHARASHTRA,False,18,4,rejected,730.26
Merchant,Amazon.in,Standard,kurta,M,1,399.0,Renigunta,ANDHRA PRADESH,False,18,4,not rejected,817.58
Merchant,Amazon.in,Standard,Blouse,S,1,259.0,GHAZIABAD,UTTAR PRADESH,False,18,4,not rejected,473.76
Amazon,Amazon.in,Expedited,Set,M,1,696.0,ALUR,KARNATAKA,False,18,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,M,1,399.0,MUMBAI,MAHARASHTRA,False,18,4,not rejected,842.09
Merchant,Amazon.in,Standard,kurta,M,1,399.0,BENGALURU,KARNATAKA,False,18,4,not rejected,547.3292857142857
Merchant,Amazon.in,Standard,kurta,XL,1,316.0,GURUGRAM,HARYANA,False,18,4,not rejected,742.47
Merchant,Amazon.in,Standard,Set,M,1,680.0,MUMBAI,MAHARASHTRA,False,18,4,not rejected,741.89
Merchant,Amazon.in,Standard,Western Dress,S,1,744.0,SURAT,Gujarat,False,18,4,not rejected,782.6726666666668
Merchant,Amazon.in,Standard,kurta,S,1,399.0,KAMAREDDY,TELANGANA,False,18,4,not rejected,665.0
Amazon,Amazon.in,Expedited,kurta,L,1,487.0,COIMBATORE,TAMIL NADU,False,18,4,rejected,653.32
Amazon,Amazon.in,Expedited,Western Dress,L,1,744.0,THIRUVANANTHAPURAM,KERALA,False,18,4,rejected,640.32
Merchant,Amazon.in,Standard,Set,S,1,788.0,VARAM,KERALA,False,18,4,not rejected,764.57
Merchant,Amazon.in,Standard,Set,XS,1,654.0,Harugeri,KARNATAKA,False,18,4,not rejected,512.96
Merchant,Amazon.in,Standard,Set,M,1,499.0,BAHADURGARH,HARYANA,False,18,4,not rejected,361.91
Amazon,Amazon.in,Expedited,Set,L,0,665.1355519636998,GORAKHPUR,UTTAR PRADESH,False,18,4,rejected,673.77
Merchant,Amazon.in,Standard,Set,XL,1,560.0,NAVI MUMBAI,MAHARASHTRA,False,18,4,not rejected,449.82
Merchant,Amazon.in,Standard,kurta,XL,1,399.0,GHAZIABAD,UTTAR PRADESH,False,18,4,not rejected,698.22
Amazon,Amazon.in,Expedited,kurta,M,1,319.0,KOZHENCHERY,KERALA,False,18,4,rejected,768.592380952381
Merchant,Amazon.in,Standard,kurta,3XL,1,376.0,RANCHI,JHARKHAND,False,18,4,not rejected,719.035
Merchant,Amazon.in,Standard,Set,XS,0,665.1355519636998,Harugeri,KARNATAKA,False,18,4,rejected,665.0
Amazon,Amazon.in,Expedited,Set,M,1,1115.0,TINSUKIA,ASSAM,False,18,4,rejected,552.8683333333333
Amazon,Amazon.in,Expedited,Set,M,1,696.0,ALUR,KARNATAKA,False,18,4,rejected,805.36
Merchant,Amazon.in,Standard,Set,XL,0,533.33,NAVI MUMBAI,MAHARASHTRA,False,18,4,rejected,505.36
Amazon,Amazon.in,Expedited,Set,M,0,665.1355519636998,KALAMBOLI,MAHARASHTRA,False,18,4,rejected,438.94
Merchant,Amazon.in,Standard,kurta,M,1,487.0,Mumbai,MAHARASHTRA,False,18,4,not rejected,457.98357142857145
Merchant,Amazon.in,Standard,Set,XS,0,665.1355519636998,Harugeri,KARNATAKA,False,18,4,rejected,619.75
Amazon,Amazon.in,Expedited,kurta,M,0,665.1355519636998,PATHANAMTHITTA,KERALA,False,18,4,rejected,903.66
Amazon,Amazon.in,Expedited,Set,S,0,665.1355519636998,BENGALURU,KARNATAKA,False,18,4,rejected,419.05
Amazon,Amazon.in,Expedited,kurta,L,1,353.0,Banaganapalli,ANDHRA PRADESH,False,18,4,rejected,835.81
Merchant,Amazon.in,Standard,kurta,3XL,1,517.0,KOLKATA,WEST BENGAL,False,18,4,not rejected,733.7406666666667
Merchant,Amazon.in,Standard,Set,S,1,499.0,CHAKRADHARPUR,JHARKHAND,False,18,4,not rejected,458.25
Merchant,Amazon.in,Standard,Set,3XL,1,654.0,NEW DELHI,DELHI,False,18,4,not rejected,532.04
Merchant,Amazon.in,Standard,kurta,L,1,665.1355519636998,PIMPRI CHINCHWAD,MAHARASHTRA,False,18,4,not rejected,502.58466666666675
Amazon,Amazon.in,Expedited,kurta,XXL,1,376.0,BENGALURU,KARNATAKA,False,18,4,rejected,722.566380952381
Merchant,Amazon.in,Standard,kurta,3XL,1,376.0,SWAMIMALAI,TAMIL NADU,False,18,4,not rejected,752.97
Merchant,Amazon.in,Standard,Top,XL,1,387.0,NOIDA,UTTAR PRADESH,False,18,4,not rejected,403.87
Merchant,Amazon.in,Standard,kurta,XL,1,487.0,JHANSI,UTTAR PRADESH,False,18,4,not rejected,639.1819047619048
